id,black,state,county,community,fold,population,householdsize,agePct12t21,agePct12t29,agePct16t24,agePct65up,numbUrban,pctUrban,medIncome,pctWWage,pctWFarmSelf,pctWInvInc,pctWSocSec,pctWPubAsst,pctWRetire,medFamInc,perCapInc,whitePerCap,blackPerCap,indianPerCap,AsianPerCap,OtherPerCap,HispPerCap,NumUnderPov,PctPopUnderPov,PctLess9thGrade,PctNotHSGrad,PctBSorMore,PctUnemployed,PctEmploy,PctEmplManu,PctEmplProfServ,PctOccupManu,PctOccupMgmtProf,MalePctDivorce,MalePctNevMarr,FemalePctDiv,TotalPctDiv,PersPerFam,PctFam2Par,PctKids2Par,PctYoungKids2Par,PctTeen2Par,PctWorkMomYoungKids,PctWorkMom,NumIlleg,PctIlleg,NumImmig,PctImmigRecent,PctImmigRec5,PctImmigRec8,PctImmigRec10,PctRecentImmig,PctRecImmig5,PctRecImmig8,PctRecImmig10,PctSpeakEnglOnly,PctNotSpeakEnglWell,PctLargHouseFam,PctLargHouseOccup,PersPerOccupHous,PersPerOwnOccHous,PersPerRentOccHous,PctPersOwnOccup,PctPersDenseHous,PctHousLess3BR,MedNumBR,HousVacant,PctHousOccup,PctHousOwnOcc,PctVacantBoarded,PctVacMore6Mos,MedYrHousBuilt,PctHousNoPhone,PctWOFullPlumb,OwnOccLowQuart,OwnOccMedVal,OwnOccHiQuart,RentLowQ,RentMedian,RentHighQ,MedRent,MedRentPctHousInc,MedOwnCostPctInc,MedOwnCostPctIncNoMtg,NumInShelters,NumStreet,PctForeignBorn,PctBornSameState,PctSameHouse85,PctSameCity85,PctSameState85,LemasSwornFT,LemasSwFTPerPop,LemasSwFTFieldOps,LemasSwFTFieldPerPop,LemasTotalReq,LemasTotReqPerPop,PolicReqPerOffic,PolicPerPop,RacialMatchCommPol,PctPolicWhite,PctPolicBlack,PctPolicHisp,PctPolicAsian,PctPolicMinor,OfficAssgnDrugUnits,NumKindsDrugsSeiz,PolicAveOTWorked,LandArea,PopDens,PctUsePubTrans,PolicCars,PolicOperBudg,LemasPctPolicOnPatr,LemasGangUnitDeploy,LemasPctOfficDrugUn,PolicBudgPerPop,class
1633,0,4,?,?,9,0.45,0.45,0.43,0.54,0.33,0.4,0.46,1,0.31,0.58,0.27,0.46,0.42,0.17,0.47,0.32,0.29,0.29,0.27,0.14,0.28,0.25,0.31,0.25,0.24,0.17,0.24,0.33,0.29,0.55,0.42,0.36,0.3,0.42,0.5,0.38,0.54,0.54,0.54,0.67,0.72,0.74,0.66,0.48,0.51,0.08,0.14,0.09,0.35,0.41,0.45,0.49,0.12,0.12,0.12,0.12,0.83,0.1,0.42,0.37,0.49,0.54,0.42,0.55,0.24,0.68,0,1,0,0.53,0.32,0.21,0.85,0.25,0.06,0.19,0.18,0.18,0.35,0.33,0.38,0.34,0.53,0.59,0.26,0.13,0.2,0.14,0.24,0.28,0.46,0.21,0.07,0.1,0.91,0.13,0.4,0.47,1,0.1,0.94,0.87,0.03,0.16,0.05,0.13,0.04,0.5,0.33,0.32,0.22,0.05,0.32,0.09,0.92,0.5,0.27,0.11,0
1634,1,36,29,11000,9,0.51,0.31,0.42,0.54,0.39,0.48,0.52,1,0.11,0.28,0.15,0.34,0.57,0.92,0.53,0.15,0.18,0.22,0.2,0.13,0.23,0.15,0.19,0.74,0.68,0.43,0.57,0.24,0.8,0.27,0.36,0.63,0.49,0.34,0.6,0.74,0.59,0.62,0.45,0.12,0.21,0.19,0.13,0.31,0.29,0.62,0.85,0.1,0.33,0.32,0.34,0.34,0.11,0.09,0.09,0.08,0.8,0.12,0.27,0.2,0.31,0.41,0.29,0.31,0.1,0.49,0.5,0.83,0.58,0.29,0.87,0.66,0,0.54,0.3,0.06,0.06,0.08,0.14,0.16,0.18,0.2,0.81,0.24,0.57,0.17,0.01,0.13,0.8,0.61,0.87,0.84,0.22,0.33,0.76,0.41,0.28,0.34,0.35,0.33,0.76,0.59,0.49,0.16,0,0.43,0.12,0.79,0.07,0.12,0.68,0.75,0.25,0.32,0.86,0.5,0.33,0.44,0
1635,0,34,25,76460,9,0.02,0.49,0.38,0.37,0.24,0.46,0.03,0.79,0.57,0.61,0.25,0.71,0.51,0.14,0.6,0.59,0.55,0.53,0.11,0.28,0.65,0.03,0.68,0,0.04,0.16,0.26,0.43,0.24,0.58,0.2,0.51,0.24,0.54,0.3,0.38,0.32,0.32,0.54,0.85,0.84,0.91,0.85,0.36,0.36,0,0.07,0,0.14,0.12,0.12,0.11,0.03,0.03,0.02,0.02,0.93,0.01,0.22,0.22,0.52,0.55,0.3,0.85,0.03,0.36,0.5,0.03,0.74,0.81,0.27,0.68,0.46,0.03,0.17,0.47,0.49,0.54,0.65,0.64,0.69,0.63,0.62,0.66,0.79,0,0,0.1,0.79,0.8,0.83,0.91,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.09,0.05,0.12,?,?,?,?,0,?,1
1636,0,25,13,19645,9,0.01,0.55,0.34,0.31,0.21,0.56,0.02,0.82,0.49,0.51,0.21,0.67,0.58,0.15,0.72,0.49,0.41,0.39,0.28,0.38,0,0.02,0.24,0,0.06,0.17,0.25,0.39,0.24,0.52,0.36,0.5,0.25,0.52,0.14,0.31,0.22,0.19,0.51,0.85,0.84,0.9,0.91,0.49,0.54,0,0.07,0,0,0.05,0.04,0.03,0,0.01,0.01,0.01,0.86,0.03,0.17,0.19,0.56,0.59,0.15,0.92,0.02,0.25,0.5,0,0.93,0.87,0.12,0.55,0.4,0,0,0.39,0.37,0.37,0.07,0.24,0.38,0.22,0.33,0.51,0.35,0,0,0.12,0.81,0.83,0.94,0.85,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.09,0.03,?,?,?,?,0,?,1
1637,1,1,?,?,9,0.05,0.32,0.41,0.42,0.3,0.7,0.07,1,0.13,0.24,0.11,0.27,0.78,0.5,0.64,0.15,0.19,0.23,0.18,0.11,0.37,0.16,0.16,0.08,0.54,0.55,0.68,0.15,0.55,0.18,0.62,0.36,0.75,0.26,0.62,0.33,0.56,0.61,0.39,0.41,0.37,0.43,0.48,0.42,0.4,0.04,0.36,0,1,0.93,0.89,0.79,0.11,0.08,0.07,0.06,0.96,0.05,0.21,0.19,0.33,0.32,0.37,0.57,0.1,0.52,0.5,0.09,0.65,0.58,0.22,0.65,0.29,0.48,0.35,0.03,0.03,0.05,0.02,0.07,0.08,0.1,0.38,0.23,0.44,0,0,0.04,0.88,0.66,0.85,0.81,0.01,0.2,0.99,0.19,0.03,0.24,0.41,0.2,0.63,0.73,0.28,0.03,0.75,0.28,0.01,0.64,0.58,0.1,0.1,0.01,0.06,0.01,0.41,0.5,0.42,0.11,0
1638,1,9,7,47360,9,0.05,0.38,0.47,0.67,0.49,0.38,0.07,1,0.43,0.64,0.29,0.58,0.4,0.22,0.42,0.45,0.43,0.45,0.35,0.28,0.24,0.26,0.37,0.02,0.17,0.36,0.39,0.42,0.24,0.63,0.42,0.61,0.28,0.5,0.48,0.67,0.47,0.49,0.35,0.53,0.52,0.57,0.46,0.62,0.68,0.03,0.39,0.02,0.21,0.3,0.36,0.39,0.11,0.14,0.15,0.15,0.77,0.13,0.13,0.11,0.29,0.4,0.25,0.43,0.07,0.64,0,0.07,0.72,0.39,0.1,0.42,0.52,0.13,0.1,0.4,0.39,0.38,0.36,0.46,0.58,0.47,0.39,0.52,0.43,0.06,0,0.22,0.6,0.48,0.47,0.51,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.12,0.09,0.12,?,?,?,?,0,?,1
1639,1,12,?,?,9,0,0.15,0.06,0.04,0.03,1,0.02,1,0.37,0,0.29,0.81,1,0.29,1,0.39,0.6,0.6,0.19,0.77,1,0.27,0.54,0.01,0.21,0.16,0.25,0.4,0.2,0,0.13,0.47,0.26,0.5,0.31,0,0.25,0.29,0,0.47,0.37,0.23,0.16,0.26,0.43,0,0.16,0,0.03,0.06,0.05,0.06,0.01,0.02,0.01,0.02,0.89,0.04,0.05,0.06,0.15,0.12,0.26,0.76,0.06,0.63,0,0.09,0,0.78,0.07,0.55,0.83,0.22,0.09,0.35,0.43,0.46,0.21,0.3,0.4,0.3,0.45,0.61,0.19,0,0,0.14,0.06,0.36,0.26,0.02,0.03,1,0.97,1,0.02,0.84,0.18,1,0.96,0.92,0.08,0.04,0,0.08,0.05,0.64,0.15,0.04,0.06,0,0.24,0.02,0.44,0,0.71,0.99,1
1640,0,49,?,?,9,0,0.53,0.49,0.5,0.31,0.47,0.02,1,0.36,0.64,0.55,0.52,0.42,0.2,0.63,0.34,0.3,0.29,0.41,0.07,0.25,0.35,0.55,0.01,0.18,0.09,0.2,0.4,0.26,0.53,0.27,0.52,0.23,0.6,0.44,0.3,0.43,0.45,0.56,0.7,0.77,0.79,0.62,0.7,0.7,0,0.07,0,0.47,0.54,0.48,0.48,0.09,0.09,0.08,0.07,0.89,0.08,0.47,0.46,0.56,0.57,0.49,0.7,0.11,0.35,0.5,0.01,0.84,0.68,0,0.46,0.54,0.16,0,0.14,0.13,0.14,0.25,0.23,0.23,0.23,0.27,0.37,0.17,0,0,0.08,0.68,0.6,0.68,0.7,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.32,0.13,?,?,?,?,0,?,1
1641,1,9,1,8070,9,0.21,0.47,0.42,0.56,0.36,0.43,0.22,1,0.28,0.46,0.14,0.35,0.51,0.65,0.5,0.28,0.27,0.34,0.28,0.16,0.26,0.25,0.3,0.21,0.45,0.62,0.69,0.18,0.72,0.41,0.59,0.39,0.6,0.25,0.56,0.69,0.59,0.6,0.6,0.21,0.2,0.22,0.21,0.47,0.45,0.29,0.97,0.14,0.35,0.43,0.49,0.53,0.36,0.39,0.4,0.4,0.37,0.49,0.46,0.38,0.47,0.47,0.51,0.27,0.31,0.74,0,0.26,0.65,0.3,1,0.58,0.19,0.52,0.41,0.37,0.36,0.32,0.4,0.45,0.5,0.5,0.72,0.77,0.94,0.12,0.03,0.43,0.51,0.51,0.81,0.66,0.07,0.28,0.95,0.19,0.08,0.22,0.26,0.29,0.75,0.52,0.37,0.4,0,0.53,0.09,0.93,0.01,0.04,0.74,0.36,0.1,0.06,0,0,0.63,0.21,0
1642,1,48,?,?,9,0.05,0.46,0.47,0.48,0.31,0.36,0.06,0.99,0.24,0.56,0.21,0.31,0.46,0.31,0.49,0.25,0.23,0.27,0.21,0.19,0.28,0.27,0.31,0.06,0.44,0.39,0.49,0.14,0.53,0.42,0.47,0.46,0.43,0.28,0.75,0.32,0.71,0.75,0.53,0.48,0.47,0.5,0.55,0.45,0.42,0.03,0.28,0.01,0.25,0.42,0.43,0.48,0.06,0.09,0.08,0.08,0.79,0.11,0.3,0.29,0.5,0.53,0.46,0.55,0.26,0.52,0.5,0.08,0.61,0.54,0.84,0.66,0.5,0.5,0.2,0.08,0.07,0.08,0.21,0.21,0.22,0.21,0.4,0.22,0.42,0,0.03,0.1,0.76,0.63,0.84,0.85,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.18,0.05,0.01,?,?,?,?,0,?,0
1643,0,34,3,83050,9,0.01,0.64,0.37,0.32,0.23,0.43,0.02,1,1,0.72,0.4,0.88,0.43,0.05,0.55,0.98,0.96,0.94,0.63,0,0.7,0.15,0.59,0,0.03,0.15,0.15,0.75,0.07,0.55,0.42,0.51,0.14,0.83,0.06,0.33,0.11,0.09,0.55,0.97,0.97,0.96,0.85,0.14,0.24,0,0.03,0.01,0.28,0.33,0.41,0.35,0.17,0.17,0.19,0.15,0.84,0.06,0.17,0.21,0.66,0.63,0.53,0.95,0.02,0.08,0.5,0.01,0.88,0.95,0.2,0.23,0.4,0.02,0,0.84,0.92,0.96,0.92,0.98,1,1,0.5,0.63,0.49,0,0,0.25,0.55,0.81,0.75,0.71,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.02,0.2,0.37,?,?,?,?,0,?,1
1644,0,33,11,50260,9,0.11,0.4,0.33,0.52,0.3,0.31,0.13,1,0.48,0.72,0.39,0.59,0.35,0.19,0.36,0.48,0.44,0.43,0.4,0.21,0.39,0.28,0.38,0.05,0.16,0.22,0.28,0.46,0.37,0.69,0.74,0.28,0.33,0.53,0.47,0.45,0.47,0.48,0.46,0.72,0.73,0.72,0.66,0.55,0.62,0.02,0.15,0.04,0.43,0.44,0.46,0.49,0.21,0.19,0.18,0.18,0.75,0.11,0.17,0.15,0.42,0.5,0.34,0.52,0.07,0.56,0,0.12,0.72,0.48,0.06,0.3,0.63,0.22,0.17,0.36,0.34,0.31,0.52,0.55,0.62,0.56,0.47,0.58,0.65,0.02,0,0.2,0.33,0.47,0.51,0.23,0.02,0.18,0.97,0.21,0.03,0.14,0.25,0.18,0.94,0.97,0.02,0.03,0,0.03,0.03,0.36,0.41,0.09,0.21,0.06,0.02,0.03,0.69,1,0.52,0.16,1
1645,1,21,?,?,9,0.02,0.49,0.53,0.67,0.46,0.14,0,0,0.22,0.79,0.28,0.34,0.17,0.25,0.82,0.19,0.2,0.2,0.26,0.11,0.2,0.3,0.3,0.02,0.34,0.19,0.28,0.2,0.66,0.55,0.1,0.37,0.31,0.33,0.45,0.26,0.53,0.52,0.49,0.63,0.61,0.65,0.47,0.46,0.5,0,0.13,0.01,0.33,0.32,0.38,0.36,0.17,0.14,0.15,0.13,0.81,0.06,0.2,0.21,0.54,0.59,0.5,0.43,0.19,0.52,0.5,0.06,0.44,0.42,0.04,0.38,0.83,0.5,0.14,0.14,0.12,0.09,0.21,0.2,0.22,0.22,0.38,0.51,0.1,0,0,0.21,0.24,0.24,0.21,0,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.16,0.01,?,?,?,?,0,?,1
1646,0,50,7,10675,9,0.05,0.45,0.95,0.98,1,0.3,0.06,1,0.23,0.61,0.3,0.56,0.38,0.39,0.33,0.33,0.3,0.29,0.17,0.1,0.17,0.29,0.33,0.06,0.51,0.28,0.29,0.56,0.39,0.51,0.21,0.67,0.21,0.5,0.39,1,0.38,0.4,0.35,0.41,0.47,0.48,0.51,0.58,0.55,0.02,0.36,0.01,0.53,0.53,0.48,0.45,0.16,0.14,0.11,0.1,0.89,0.04,0.16,0.13,0.28,0.38,0.28,0.26,0.08,0.64,0,0.04,0.81,0.25,0.27,0.3,0.13,0.27,0.14,0.26,0.26,0.27,0.35,0.38,0.48,0.37,0.71,0.49,0.37,0.05,0,0.12,0.5,0.27,0.35,0.28,0.01,0.22,0.98,0.27,0.02,0.2,0.29,0.22,0.93,1,0,0,0,0,0.01,0.64,0.39,0.03,0.31,0.19,0.01,0.01,0.8,0,0.23,0.22,1
1647,0,25,15,64145,9,0.01,0.54,0.67,0.61,0.59,0.51,0.03,0.97,0.45,0.54,0.03,0.67,0.63,0.19,0.78,0.47,0.38,0.38,0.46,0,0.11,0.12,0.25,0.01,0.1,0.17,0.27,0.41,0.16,0.56,0.38,0.69,0.3,0.48,0.38,0.36,0.23,0.3,0.41,0.74,0.75,0.84,0.69,0.72,0.7,0,0.07,0.01,0.62,0.53,0.46,0.41,0.23,0.17,0.14,0.11,0.82,0.05,0.14,0.14,0.4,0.46,0.25,0.72,0.05,0.46,0.5,0.02,0.79,0.67,0.09,0.66,0.33,0.04,0.13,0.33,0.32,0.31,0.38,0.42,0.48,0.43,0.26,0.36,0.54,0,0,0.15,0.73,0.61,0.45,0.56,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.05,0.08,0.05,?,?,?,?,0,?,1
1648,1,48,?,?,9,0.03,0.46,0.47,0.5,0.34,0.48,0,0,0.18,0.41,0.38,0.34,0.55,0.37,0.42,0.21,0.25,0.34,0.17,0.09,0.75,0.14,0.33,0.06,0.55,0.47,0.54,0.29,0.39,0.37,0.48,0.56,0.54,0.38,0.58,0.33,0.59,0.61,0.54,0.54,0.51,0.57,0.46,0.53,0.54,0.02,0.27,0.01,0.38,0.43,0.57,0.6,0.14,0.14,0.17,0.16,0.85,0.14,0.36,0.32,0.46,0.45,0.5,0.5,0.31,0.52,0.5,0.07,0.58,0.52,0.32,0.55,0.6,0.48,0.34,0.05,0.06,0.08,0.16,0.19,0.2,0.2,0.41,0.28,0.49,0.02,0,0.15,0.84,0.52,0.7,0.86,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.11,0.02,?,?,?,?,0,?,0
1649,0,42,79,39784,9,0.01,0.27,0.28,0.32,0.19,0.83,0.02,1,0.23,0.29,0.16,0.61,0.77,0.22,0.58,0.29,0.35,0.33,0.01,0,0.49,0.16,0.38,0.01,0.23,0.28,0.34,0.37,0.21,0.34,0.33,0.62,0.32,0.49,0.37,0.38,0.32,0.36,0.4,0.71,0.74,0.87,0.77,0.42,0.4,0,0.06,0,0.19,0.22,0.18,0.36,0.03,0.03,0.03,0.05,0.9,0.04,0.16,0.13,0.27,0.4,0.16,0.53,0.03,0.39,0.5,0.02,0.82,0.46,0.07,0.55,0,0.1,0.14,0.12,0.13,0.15,0.18,0.21,0.25,0.22,0.41,0.28,0.6,0,0,0.07,0.9,0.81,0.88,0.84,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.57,0.1,?,?,?,?,0,?,1
1650,1,34,7,40440,9,0.01,0.29,0.32,0.66,0.37,0.26,0.03,1,0.33,0.77,0.18,0.37,0.29,0.27,0.25,0.34,0.33,0.31,0.41,0.06,0.25,0.35,0.59,0.01,0.2,0.19,0.36,0.25,0.38,0.73,0.32,0.36,0.39,0.35,0.66,0.55,0.67,0.69,0.44,0.52,0.54,0.7,0.44,0.55,0.58,0.01,0.43,0.01,0.6,0.6,0.62,0.7,0.19,0.17,0.16,0.16,0.89,0.06,0.2,0.16,0.32,0.51,0.24,0.37,0.14,0.8,0,0.03,0.73,0.31,0.14,0.37,0.67,0.19,0.08,0.18,0.16,0.14,0.5,0.43,0.43,0.42,0.41,0.56,0.89,0,0,0.13,0.5,0.43,0.61,0.55,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.4,0.73,?,?,?,?,0,?,0
1651,1,34,21,22185,9,0.04,0.53,0.54,0.52,0.48,0.57,0.05,1,0.52,0.59,0.08,0.67,0.63,0.13,0.78,0.54,0.44,0.46,0.36,0.28,0.71,0.27,0.36,0.01,0.07,0.27,0.35,0.41,0.19,0.52,0.3,0.58,0.28,0.51,0.33,0.56,0.29,0.32,0.42,0.74,0.69,0.83,0.48,0.61,0.73,0.01,0.17,0.01,0.16,0.21,0.25,0.28,0.06,0.07,0.08,0.08,0.87,0.05,0.19,0.19,0.42,0.49,0.18,0.78,0.06,0.36,0.5,0.02,0.89,0.71,0.18,0.28,0.4,0.04,0.04,0.32,0.33,0.33,0.54,0.51,0.55,0.48,0.33,0.46,0.47,0,0,0.17,0.67,0.75,0.72,0.82,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.04,0.19,0.13,?,?,?,?,0,?,1
1652,1,48,?,?,9,0.01,0.56,0.45,0.5,0.29,0.25,0,0,0.34,0.72,0.54,0.36,0.31,0.22,0.35,0.35,0.27,0.3,0.22,0.11,0.34,0.26,0.3,0.01,0.25,0.25,0.33,0.22,0.3,0.58,0.53,0.33,0.42,0.33,0.54,0.26,0.5,0.54,0.6,0.7,0.68,0.74,0.84,0.58,0.59,0.01,0.17,0,0.24,0.33,0.31,0.48,0.04,0.05,0.04,0.06,0.74,0.13,0.29,0.29,0.58,0.59,0.55,0.57,0.31,0.41,0.5,0.04,0.53,0.57,0.59,0.7,0.71,0.48,0.34,0.09,0.08,0.07,0.2,0.21,0.25,0.22,0.26,0.23,0.49,0,0,0.07,0.77,0.52,0.77,0.87,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.15,0,?,?,?,?,0,?,0
1653,0,33,11,29860,9,0.01,0.66,0.63,0.59,0.52,0.35,0.01,0.61,0.5,0.66,0.23,0.61,0.43,0.05,0.42,0.48,0.34,0.33,0.34,0.08,0.35,0.38,0.3,0,0.07,0.23,0.3,0.32,0.34,0.59,0.34,0.5,0.31,0.44,0.28,0.47,0.24,0.26,0.51,0.88,0.88,0.93,0.79,0.78,0.92,0,0.06,0,0.04,0.07,0.13,0.13,0.01,0.02,0.03,0.02,0.77,0.04,0.19,0.19,0.52,0.56,0.3,0.82,0.06,0.49,0.5,0.01,0.81,0.77,0.06,0.51,0.63,0.11,0.53,0.31,0.29,0.26,0.44,0.44,0.53,0.47,0.45,0.66,0.57,0,0,0.11,0.56,0.55,0.66,0.53,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.11,0.03,0.01,?,?,?,?,0,?,1
1654,0,34,7,26820,9,0,0.49,0.38,0.47,0.29,0.52,0.02,1,0.29,0.49,0.13,0.38,0.66,0.42,0.69,0.32,0.24,0.23,0.11,0.6,0.21,0.5,0.41,0.01,0.23,0.44,0.64,0.08,0.36,0.45,0.54,0.28,0.62,0.2,0.6,0.5,0.51,0.57,0.6,0.5,0.49,0.56,0.72,0.23,0.4,0.01,0.3,0,0.08,0.06,0.08,0.07,0.01,0.01,0.01,0.01,0.94,0.03,0.41,0.37,0.54,0.55,0.47,0.71,0.1,0.41,0.5,0.02,0.74,0.69,1,0.94,0,0.33,0.42,0.11,0.11,0.12,0.32,0.32,0.32,0.33,0.72,0.4,0.71,0.02,0,0.05,0.78,0.81,0.91,0.9,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0,0.48,0.18,?,?,?,?,0,?,1
1655,1,18,?,?,9,0,0.13,0.27,0.46,0.31,0.68,0.02,1,0.3,0.5,0.1,0.57,0.6,0.12,0.76,0.35,0.38,0.38,0.28,0.36,0.2,0.45,0.4,0.01,0.15,0.17,0.23,0.27,0.1,0.6,0.33,0.46,0.34,0.41,0.72,0.36,0.67,0.73,0.19,0.49,0.55,0.74,0.49,0.79,0.8,0,0.13,0,0,0.3,0.24,0.3,0,0.03,0.02,0.02,0.96,0.03,0.03,0.03,0.15,0.26,0.13,0.4,0.04,0.75,0,0.02,0.78,0.35,0,0.12,0.5,0.13,0.06,0.15,0.12,0.1,0.35,0.31,0.32,0.31,0.28,0.06,0.21,0,0,0.04,0.77,0.44,0.69,0.78,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.23,0.09,?,?,?,?,0,?,1
1656,1,6,71,93480,9,0.08,0.5,0.54,0.59,0.51,0.56,0,0,0.16,0.2,0.17,0.3,0.66,0.63,0.68,0.17,0.2,0.2,0.22,0.13,0.2,0.27,0.28,0.07,0.4,0.21,0.41,0.16,0.45,0.32,0.08,0.33,0.32,0.29,0.53,0.48,0.59,0.57,0.39,0.6,0.6,0.7,0.54,0.18,0.08,0.02,0.16,0.02,0.27,0.26,0.32,0.37,0.09,0.08,0.09,0.09,0.85,0.06,0.26,0.24,0.4,0.28,0.61,0.48,0.28,0.8,0,0.47,0,0.56,0.47,0.38,0.73,0.35,1,0.13,0.13,0.14,0.31,0.3,0.31,0.28,0.48,0.68,0.46,0,0.01,0.14,0.35,0.22,0.06,0.26,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,1,0,0.02,?,?,?,?,0,?,0
1657,0,55,89,51150,9,0.01,0.63,0.45,0.34,0.26,0.34,0.03,1,0.81,0.77,0.63,0.93,0.38,0.08,0.39,0.76,0.76,0.75,0.53,0.02,0.15,0.01,0.57,0,0.04,0.12,0.1,0.8,0.12,0.62,0.4,0.63,0.17,0.82,0.08,0.31,0.11,0.1,0.51,0.97,0.98,0.93,0.8,0.47,0.37,0,0.03,0,0.11,0.17,0.31,0.27,0.03,0.04,0.06,0.05,0.92,0.04,0.19,0.22,0.62,0.6,0.45,0.94,0.01,0.12,0.5,0.01,0.89,0.93,0.1,0.54,0.65,0,0.26,0.33,0.36,0.41,0.36,0.47,0.64,0.43,0.45,0.39,0.36,0,0,0.09,0.68,0.6,0.42,0.64,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.13,0.03,0.06,?,?,?,?,0,?,1
1658,0,40,?,?,9,0.02,0.55,0.48,0.46,0.24,0.2,0.03,0.99,0.39,0.75,0.74,0.52,0.28,0.08,0.35,0.37,0.28,0.28,0.14,0.16,0.26,0.5,0.44,0.01,0.17,0.19,0.25,0.3,0.28,0.72,0.37,0.32,0.38,0.36,0.4,0.22,0.49,0.47,0.56,0.77,0.8,0.87,0.72,0.62,0.72,0,0.07,0,0.4,0.4,0.38,0.32,0.05,0.04,0.04,0.03,0.94,0.03,0.16,0.18,0.58,0.58,0.52,0.7,0.12,0.24,0.5,0.02,0.78,0.7,0.1,0.57,0.73,0.22,0.02,0.11,0.09,0.09,0.2,0.25,0.32,0.32,0.37,0.34,0.22,0.06,0,0.05,0.65,0.48,0.48,0.79,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.07,0.07,0.02,?,?,?,?,0,?,1
1659,0,55,79,75125,9,0.02,0.39,0.34,0.45,0.26,0.49,0.03,1,0.34,0.55,0.1,0.69,0.55,0.19,0.67,0.34,0.29,0.28,0.23,0.18,0.24,0.35,0.34,0.01,0.12,0.26,0.35,0.22,0.26,0.54,0.71,0.37,0.52,0.28,0.45,0.38,0.37,0.42,0.43,0.66,0.72,0.86,0.61,0.61,0.69,0.01,0.12,0,0.06,0.08,0.12,0.14,0.01,0.01,0.02,0.02,0.89,0.07,0.15,0.15,0.41,0.53,0.26,0.59,0.08,0.48,0.5,0.01,0.93,0.53,0.04,0.56,0.33,0.12,0.35,0.15,0.12,0.11,0.29,0.31,0.34,0.3,0.29,0.29,0.51,0,0,0.09,0.87,0.72,0.9,0.87,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.01,0.37,0.16,?,?,?,?,0,?,1
1660,0,6,?,?,9,0.04,0.49,0.42,0.47,0.27,0.1,0.06,1,0.86,0.89,0.23,0.67,0.1,0.06,0.23,0.81,0.69,0.69,0.67,0.38,0.43,0.9,0.75,0,0.03,0.03,0.05,0.7,0.11,0.87,0.31,0.28,0.1,0.69,0.44,0.37,0.48,0.47,0.53,0.83,0.86,0.9,0.78,0.46,0.56,0,0.08,0.02,0.28,0.31,0.33,0.4,0.2,0.19,0.19,0.21,0.8,0.1,0.16,0.17,0.54,0.64,0.31,0.7,0.07,0.33,0.5,0.03,0.81,0.64,0.01,0.08,0.88,0.01,0.07,0.86,0.87,0.85,0.95,0.9,1,0.88,0.44,0.89,0.28,0,0,0.3,0.48,0.32,0.24,0.5,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.03,0.26,0.11,?,?,?,?,0,?,1
1661,1,34,23,68790,9,0.03,0.48,0.27,0.43,0.2,0.18,0.03,0.86,0.7,0.86,0.45,0.67,0.2,0.05,0.26,0.67,0.58,0.58,0.53,0.41,0.4,0.4,0.61,0.01,0.06,0.14,0.15,0.65,0.17,0.81,0.39,0.43,0.18,0.69,0.3,0.35,0.34,0.33,0.53,0.88,0.89,0.9,0.73,0.39,0.47,0,0.1,0.02,0.28,0.35,0.39,0.45,0.22,0.25,0.25,0.26,0.71,0.11,0.18,0.18,0.54,0.59,0.34,0.75,0.07,0.38,0.5,0.03,0.79,0.71,0.11,0.42,0.83,0.02,0.1,0.49,0.47,0.48,0.76,0.73,0.86,0.81,0.37,0.64,0.54,0,0,0.34,0.48,0.49,0.5,0.49,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,?,0.12,0.05,0.36,?,?,?,?,0,?,1
